id,ident,type,name,latitude_deg,longitude_deg,elevation_ft,continent,iso_country,iso_region,municipality,iata_code
311472,AYHO,small_airport,Haivaro Airport,-6.9406,143.059,180.0,OC,PG,PG-GPK,Haivaro,HIT
312938,AYII,small_airport,Imane Airport,-6.7524,146.1072,3860.0,OC,PG,PG-MPL,Imane,IMN
313419,AYIM,small_airport,Kungim Airport,-5.671,141.03,349.0,OC,PG,PG-WPD,Kungim,KGM
312964,AYIO,small_airport,Imonda Airport,-3.328,141.1573,990.0,OC,PG,PG-SAN,Imonda,IMD
302264,AYIQ,small_airport,Aropa Airport,-6.305417,155.728139,20.0,OC,PG,PG-NSB,Kieta,KIE
312934,AYIU,small_airport,Ialibu Airport,-6.2782,143.9944,6736.0,OC,PG,PG-SHM,Ialibu,IAL
319533,AYIX,small_airport,Witu Airport,-4.689522,149.440112,25.0,OC,PG,PG-WBK,Garove Island,WIU
311794,AYJO,small_airport,Yongai Airport,-8.5289,147.4603,6500.0,OC,PG,PG-CPM,Yongai,KGH
35188,AYKA,small_airport,Losuia Airport,-8.505820274353027,151.08099365234375,27.0,OC,PG,PG-MBA,Losuia,LSA
308795,AYKG,small_airport,Kopiago Airport,-5.3883,142.4977,4445.0,OC,PG,PG-HE,Kopiago,KPA
35185,AYKI,small_airport,Kiunga Airport,-6.1257100105285645,141.28199768066406,88.0,OC,PG,PG-WPD,Kiunga,UNG
308592,AYKJ,small_airport,Kanainj Airport,-5.2903,144.7072,4064.0,OC,PG,PG-MPM,Kanainj,KNE
35184,AYKK,small_airport,Kikori Airport,-7.424379825592041,144.2500762939453,50.0,OC,PG,PG-GPK,Kikori,KRI
60,AYKM,medium_airport,Kerema Airport,-7.96361017227,145.770996094,10.0,OC,PG,PG-GPK,Kerema,KMA
308594,AYKR,small_airport,Kar Kar Airport,-4.557,145.9404,130.0,OC,PG,PG-MPM,Kar Kar Island,KRX
308319,AYKU,small_airport,Kuri Airport,-7.135083,143.276111,35.0,OC,PG,PG-GPK,Kuri,KUQ
61,AYKV,medium_airport,Kavieng Airport,-2.57940006256,150.807998657,7.0,OC,PG,PG-NIK,Kavieng,KVG
31837,AYKY,small_airport,Londolovit Airport,-3.04361009598,152.628997803,167.0,OC,PG,PG-NIK,Londolovit,LNV
312686,AYLB,small_airport,Lab Lab Airport,-5.7204,148.0566,160.0,OC,PG,PG-MPL,Lab Lab Mission,LAB
313841,AYLO,small_airport,Lowai Airport,-6.3344,146.6458,2900.0,OC,PG,PG-MPL,Lowai,LWI
313927,AYLP,small_airport,Leron Plains Airport,-6.3917,146.3434,680.0,OC,PG,PG-MPL,Leron Plains,LPN
313944,AYLS,small_airport,Lese Airport,-8.2799,146.2765,40.0,OC,PG,PG-GPK,Lese,LNG
313946,AYLX,small_airport,Long Island Airport,-5.3604,147.0177,116.0,OC,PG,PG-MPM,Long Island,LSJ
317271,AYM,seaplane_base,Yas Island Seaplane Base,24.467,54.6103,0.0,AS,AE,AE-AZ,Abu Dhabi,AYM
314134,AYMA,small_airport,Manari Airport,-9.1908,147.6219,2630.0,OC,PG,PG-CPM,Manari,MRM
312797,AYMB,small_airport,Morobe Airport,-7.74,147.59,8.0,OC,PG,PG-MPL,Morobe,OBM
62,AYMD,medium_airport,Madang Airport,-5.20707988739,145.789001465,20.0,OC,PG,PG-MPM,Madang,MAG
63,AYMH,medium_airport,Mount Hagen Kagamuga Airport,-5.828212,144.299412,5388.0,OC,PG,PG-WHM,Mount Hagen,HGU
308188,AYML,small_airport,Mougulu Airport,-6.280859,142.420775,825.0,OC,PG,PG-WPD,Mougulu,GUV
64,AYMN,medium_airport,Mendi Airport,-6.14774,143.656998,5680.0,OC,PG,PG-SHM,Mendi,MDU
65,AYMO,medium_airport,Momote Airport,-2.06189,147.423996,12.0,OC,PG,PG-MRL,Manus Island,MAS
31981,AYMR,small_airport,Moro Airport,-6.36332988739,143.238006592,2740.0,OC,PG,PG-SHM,Moro,MXH
31911,AYMS,small_airport,Misima Island Airport,-10.6892004013,152.837997437,26.0,OC,PG,PG-MBA,Misima Island,MIS
308796,AYMW,small_airport,Marawaka Airport,-6.9736,145.8849,6050.0,OC,PG,PG-EHG,Marawaka,MWG
316543,AYNA,small_airport,Nankina Airport,-5.837,146.4533,5800.0,OC,PG,PG-MPM,Gwarawon,NKN
308173,AYNE,small_airport,Negarbo(Negabo) Airport,-6.567778,144.703058,4500.0,OC,PG,PG-CPK,Negarbo,GBF
308139,AYNG,small_airport,Manguna Airport,-5.577778,151.792333,187.0,OC,PG,PG-EBR,Manguna,MFO
311620,AYNM,small_airport,Kasonombe Airport,-6.3819,146.9859,5800.0,OC,PG,PG-MPL,Kasonombe,KSB
308583,AYNO,small_airport,Nomane Airport,-6.32183,145.070667,6032.0,OC,PG,PG-CPK,Namane,NMN
313487,AYNY,small_airport,Nambaiyufa Airport,-6.2412,145.2424,5550.0,OC,PG,PG-CPK,Nambaiyufa,NBA
66,AYNZ,medium_airport,Nadzab Airport,-6.569803,146.725977,239.0,OC,PG,PG-MPL,Lae,LAE
313220,AYOE,small_airport,Konge Airport,-6.2239,147.2152,5900.0,OC,PG,PG-MPL,Konge,KGB
311909,AYOJ,small_airport,Oksapmin Airport,-5.2261,142.2259,5140.0,OC,PG,PG-SAN,Oksapmin,OKP
313218,AYOK,small_airport,Komako Airport,-7.3984,145.8827,3960.0,OC,PG,PG-GPK,Komako,HOC
311706,AYOQ,small_airport,Komaio Airport,-7.2714,143.5952,28.0,OC,PG,PG-GPK,Komaio,KCJ
313288,AYOW,small_airport,Koroba Airport,-5.6952,142.7441,5638.0,OC,PG,PG-HE,Koroba,KDE
331003,AYOY,small_airport,Open Bay Airport,-4.794727,151.696195,33.0,OC,PG,PG-EBR,Maitanakunai,OPB
311954,AYPC,small_airport,Pangoa Airport,-7.0226,141.5605,60.0,OC,PG,PG-WPD,Pangoa,PGB
316621,AYPG,small_airport,Pangia Airport,-6.386,144.1084,5340.0,OC,PG,PG-SHM,Pangia,PGN
312804,AYPO,small_airport,Mapoda Airport,-7.979,143.1694,45.0,OC,PG,PG-WPD,Mapoda,MPF
312000,AYPQ,small_airport,Pumani Airport,-9.7469,149.4766,427.0,OC,PG,PG-MBA,Pumani,PMN
67,AYPY,large_airport,Port Moresby Jacksons International Airport,-9.44338035583496,147.22000122070312,146.0,OC,PG,PG-NCD,Port Moresby,POM
312128,AYQO,small_airport,Sopu Airport,-8.3038,147.1659,6580.0,OC,PG,PG-CPM,Sopu,SPH
312022,AYQS,small_airport,Sialum Airport,-6.0908,147.5955,170.0,OC,PG,PG-MPL,Sialum,SXA
307082,AYRG,small_airport,Rumginae Airport,-5.89722222222,141.271666667,160.0,OC,PG,PG-WPD,,RMN
308137,AYRI,small_airport,Karimui Airport,-6.4921,144.823,3640.0,OC,PG,PG-CPK,Karimui,KMR
313207,AYRM,small_airport,Maramuni Airport,-5.13,143.4829,5160.0,OC,PG,PG-EPW,Maramuni,MWI
311745,AYRV,small_airport,May River Airstrip,-4.3615,141.785,107.0,OC,PG,PG-ESW,May River,MRH
307595,AYSA,small_airport,Suabi Airport,-6.10444444444,142.278333333,465.0,OC,PG,PG-WPD,,SBE
307120,AYSE,small_airport,Simberi Airport,-2.66222222222,151.997777778,10.0,OC,PG,PG-NIK,Simberi Island,NIS
307114,AYSG,small_airport,Sila Airport,-9.07355555556,148.38925,2230.0,OC,PG,PG-NPP,Sila Mission,SIL
312961,AYSH,small_airport,Sabah Airport,-5.5765,155.0489,10.0,OC,PG,PG-NSB,Sabah,SBV
307115,AYSJ,small_airport,Simbai Airport,-5.278611111110001,144.544722222,5804.0,OC,PG,PG-MPM,Simbai,SIM
313471,AYSO,small_airport,Selbang Airport,-5.315,141.752,5130.0,OC,PG,PG-WPD,Selbang,SBC
314638,AYSQ,small_airport,Sepik Plains Airport,-3.8821,143.6734,230.0,OC,PG,PG-ESW,Sepik Plains,SPV
315130,AYSV,small_airport,Sauren Airport,-5.9701,148.8543,46.0,OC,PG,PG-WBK,Sauren,SXW
313953,AYSX,small_airport,Masa Airport,-6.345,147.591,5900.0,OC,PG,PG-MPL,Masa,MBV
32451,AYTA,small_airport,Tari Airport,-5.84499979019,142.947998047,5500.0,OC,PG,PG-HE,Tari,TIZ
32425,AYTB,small_airport,Tabubil Airport,-5.27861,141.225998,1570.0,OC,PG,PG-WPD,Tabubil,TBG
307594,AYTI,small_airport,Tapini Airport,-8.35666666667,146.989166667,3100.0,OC,PG,PG-CPM,Tapini,TPI
68,AYTK,medium_airport,Tokua Airport,-4.34046,152.380005,49.0,OC,PG,PG-EBR,Kokopo,RAB
307593,AYTN,small_airport,Tekin Airport,-5.24366666667,142.165194444,5785.0,OC,PG,PG-SAN,Tekin,TKW
309953,AYTP,small_airport,Tep Tep Airport,-5.9553,146.5595,7011.0,OC,PG,PG-MPM,Teptep,TEP
312313,AYTS,small_airport,Tsewi Airport,-7.0695,146.1272,4185.0,OC,PG,PG-MPL,Tsewi,TSW
312249,AYTT,small_airport,Tarakbits Airport,-5.614,141.0421,281.0,OC,PG,PG-WPD,Tarakbits,TRJ
312256,AYTW,small_airport,Tawa Airport,-7.4463,146.1067,5020.0,OC,PG,PG-MPL,Tawa,TWY
312258,AYTZ,small_airport,Tekadu Airport,-7.6808,146.5503,1310.0,OC,PG,PG-MPL,Tekadu,TKB
301673,AYU,small_airport,Aiyura Airport,-6.33805555556,145.904166667,5355.0,OC,PG,PG-EHG,Aiyura Valley,AYU
312334,AYUC,small_airport,Umba Airport,-7.0214,145.966,5950.0,OC,PG,PG-MPL,Umba,UMC
312379,AYUE,small_airport,Uroubi Airport,-9.5162,148.5591,481.0,OC,PG,PG-NPP,Uroubi,URU
312336,AYUR,small_airport,Upiara Airport,-8.5411,142.6503,52.0,OC,PG,PG-WPD,Upiara,UPR
312427,AYUZ,small_airport,Uvol Airport,-6.0178,150.9557,15.0,OC,PG,PG-EBR,Uvol,UVO
314791,AYVL,small_airport,Talasea Airport,-5.2726,150.0089,44.0,OC,PG,PG-WBK,Talasea,TLW
312309,AYVM,small_airport,Torembi Airport,-4.0165,143.1329,90.0,OC,PG,PG-ESW,Torembi,TCJ
69,AYVN,medium_airport,Vanimo Airport,-2.6926,141.3028,10.0,OC,PG,PG-SAN,Vanimo,VAI
312307,AYVO,small_airport,Tonu Airport,-6.6552,155.4326,300.0,OC,PG,PG-NSB,Tonu,TON
307286,AYWB,small_airport,Wabo Airport,-6.98944444444,145.075111111,132.0,OC,PG,PG-GPK,Wabo,WAO
70,AYWD,medium_airport,Wapenamanda Airport,-5.635293,143.892231,5889.0,OC,PG,PG-EPW,Wapenamanda,WBM
316464,AYWF,small_airport,Wawoi Falls Airport,-6.9523,142.6557,370.0,OC,PG,PG-WPD,Wavoi Falls,WAJ
71,AYWK,medium_airport,Wewak International Airport,-3.58383011818,143.669006348,19.0,OC,PG,PG-ESW,Wewak,WWK
307586,AYWO,small_airport,Wonenara Airport,-6.796861111110001,145.891944444,5028.0,OC,PG,PG-EHG,Wonenara,WOA
320097,AYWQ,small_airport,Wakunai Airport,-5.8603,155.2223,20.0,OC,PG,PG-NSB,Wakunai,WKN
307291,AYWS,small_airport,Wasu Airport,-5.96170944919,147.19822526,34.0,OC,PG,PG-MPL,Wasu,WSU
307247,AYWT,small_airport,Woitape Airport,-8.54583333333,147.2525,5200.0,OC,PG,PG-CPM,Fatima Mission,WTP
307290,AYWU,small_airport,Wau Airport,-7.345556,146.718611,3600.0,OC,PG,PG-MPL,Wau,WUG
311042,AYXE,small_airport,Yeva Airport,-7.548,146.188,4510.0,OC,PG,PG-MPL,Yeva,YVD
312056,AYXI,small_airport,Sim Airport,-7.75,146.9273,5460.0,OC,PG,PG-MPL,Sim,SMJ
316476,AYXW,small_airport,Weam Airport,-8.6184,141.1381,50.0,OC,PG,PG-WPD,Weam,WEP
300786,AYY,seaplane_base,Arugam Bay SPB,6.86,81.82388888890002,,AS,LK,LK-5,Pottuvil,AYY
313341,AYYE,small_airport,Yalumet Airport,-6.09,147.0117,2600.0,OC,PG,PG-MPL,Yalumet,KYX
312469,AYYR,small_airport,Yasuru Airport,-6.6015,146.1813,1520.0,OC,PG,PG-MPL,Yasuru,KSX
315022,AYZM,small_airport,Wasum Airport,-6.0491,149.337,175.0,OC,PG,PG-WBK,Wasum,WUM
44941,AZ-0001,medium_airport,Zabrat Airport,40.4955422161,49.9768066406,36.0,AS,AZ,AZ-BA,Baku,ZXT
44952,AZ-0011,medium_airport,Fuzuli International Airport,39.594578,47.196128,1247.0,AS,AZ,AZ-FUZ,Fuzuli,FZL
16403,AZ15,heliport,Lava Falls Heliport,36.1916007996,-113.092002869,1720.0,,US,US-AZ,Supai Village,HAE
301690,AZB,small_airport,Amazon Bay Airport,-10.2991666667,149.338333333,12.0,OC,PG,PG-CPM,,AZB
349715,AZJ,small_airport,Zhenjiang Dalu Airport,32.23649,119.718683,16.0,AS,CN,CN-32,Zhenjiang,AZJ
301840,BAJ,small_airport,Bali Airport,-4.88333333333,149.133333333,90.0,OC,PG,PG-WBK,Unea Island,BAJ
301858,BCP,small_airport,Bambu Airport,-5.863611111110001,146.4925,6790.0,OC,PG,PG-MPM,Bambu,BCP
27301,BCW,medium_airport,Benguera Island Airport,-21.85330009460449,35.43830108642578,,AF,MZ,MZ-I,Benguera Island,BCW
301872,BCZ,small_airport,Milyakburra Airport,-13.7808333333,136.201666667,85.0,OC,AU,AU-NT,Bickerton Island,BCZ
16495,BDH,small_airport,Willmar Municipal Airport John L Rice Field (2006),45.117552,-95.132259,1126.0,,US,US-MN,Willmar,ILL
301874,BDZ,small_airport,Baindoung Airport,-6.34722222222,146.942222222,4400.0,OC,PG,PG-MPL,,BDZ
31597,BG-HKV,small_airport,Malevo Airport,41.871799469,25.6047992706,600.0,EU,BG,BG-26,Haskovo,HKV
111,BG-JAM,medium_airport,Bezmer Air Base,42.4548988342,26.3521995544,509.0,EU,BG,BG-28,Yambol,JAM
31697,BGAA,medium_airport,Aasiaat Airport,68.721802,-52.784698,74.0,,GL,GL-QK,Aasiaat,JEG
43214,BGAG,heliport,Aappilattoq Heliport,72.88703,-55.596287,42.0,,GL,GL-AV,Aappilattoq,AOQ
42247,BGAM,heliport,Tasiilaq Heliport,65.612296,-37.618335,24.0,,GL,GL-SE,Tasiilaq,AGM
35286,BGAT,heliport,Attu Heliport,67.940663,-53.62187,32.0,,GL,GL-QK,Attu,QGQ
113,BGBW,medium_airport,Narsarsuaq Airport,61.1605,-45.425999,112.0,,GL,GL-KU,Narsarsuaq,UAK
35299,BGCH,heliport,Qasigiannguit Heliport,68.822816,-51.173447,70.0,,GL,GL-QK,Qasigiannguit,JCH
30839,BGCO,small_airport,Neerlerit Inaat Airport,70.743103,-22.650499,45.0,,GL,GL-SE,Neerlerit Inaat,CNP
44052,BGET,heliport,Eqalugaarsuit Heliport,60.61972,-45.914062,9.0,,GL,GL-KU,Eqalugaarsuit,QFG
114,BGGH,medium_airport,Nuuk Airport,64.193022,-51.676512,283.0,,GL,GL-SE,Nuuk,GOH
35300,BGGN,heliport,Qeqertarsuaq Heliport,69.251182,-53.514876,9.0,,GL,GL-QK,Qeqertarsuaq,JGO
43215,BGIA,heliport,Ikerasak Heliport,70.498145,-51.303084,66.0,,GL,GL-AV,Ikerasak,IKE
44054,BGIG,heliport,Iginniarfik Heliport,68.147226,-53.173528,50.0,,GP,GP-U-A,Iginniarfik,QFI
35290,BGIK,heliport,Ikerassaarsuk Heliport,68.140881,-53.441459,165.0,,GL,GL-QK,Ikerassaarsuk,QRY
35291,BGIL,heliport,Ilimanaq Heliport,69.080915,-51.114315,52.0,,GL,GL-AV,Ilimanaq,XIQ
44056,BGIN,heliport,Innarsuit Heliport,73.199895,-56.010817,95.0,,GL,GL-AV,Innarsuit,IUI
44057,BGIS,heliport,Isortoq Heliport,65.547792,-38.976552,92.0,,GL,GL-SE,Isortoq,IOQ
35289,BGIT,heliport,Ikamiut Heliport,68.634253,-51.832262,49.0,,GL,GL-QK,Ikamiut,QJI
35298,BGJH,heliport,Qaqortoq Heliport,60.715684,-46.029919,53.0,,GL,GL-KU,Qaqortoq,JJU
31694,BGJN,small_airport,Ilulissat Airport,69.243202,-51.057098,95.0,,GL,GL-AV,Ilulissat,JAV
35292,BGKA,heliport,Kangaatsiaq Heliport,68.312657,-53.460208,17.0,,GL,GL-QK,Kangaatsiaq,QPW
31786,BGKK,medium_airport,Kulusuk Airport,65.573601,-37.1236,117.0,,GL,GL-SE,Kulusuk,KUS
44060,BGKM,heliport,Kuummiut Heliport,65.863935,-36.997919,89.0,,GL,GL-SE,Kuummiut,KUZ
43218,BGKQ,heliport,Kullorsuaq Heliport,74.57805,-57.226828,148.0,,GL,GL-AV,Kullorsuaq,KHQ
43217,BGKS,heliport,Kangersuatsiaq Heliport,72.381092,-55.536586,112.0,,GL,GL-AV,Kangersuatsiaq,KGQ
35293,BGKT,heliport,Kitsissuarsuit Heliport,68.857926,-53.123295,18.0,,GL,GL-QK,Kitsissuarsuit,QJE
43216,BGLL,heliport,Illorsuit Heliport,71.241944,-53.562877,154.0,,GL,GL-AV,Illorsuit,IOT
31711,BGMQ,small_airport,Maniitsoq Airport,65.412498,-52.9394,91.0,,GL,GL-QA,Maniitsoq,JSU
35294,BGNN,heliport,Nanortalik Heliport,60.141884,-45.232977,17.0,,GL,GL-KU,Nanortalik,JNN
43219,BGNQ,heliport,Nuugaatsiaq Heliport,71.538769,-53.205038,57.0,,GL,GL-AV,Nuugaatsiaq,JUU
35295,BGNS,heliport,Narsaq Heliport,60.917283,-46.059923,83.0,,GL,GL-KU,Narsaq,JNS
44063,BGNT,heliport,Niaqornat Heliport,70.789385,-53.662945,10.0,,GL,GL-AV,Niaqornat,NIQ
43220,BGNU,heliport,Nuussuaq Heliport,74.109853,-57.065037,184.0,,GL,GL-AV,Nuussuaq,NSQ
44065,BGPT,small_airport,Paamiut Airport,62.014736,-49.670937,120.0,,GL,GL-SE,Paamiut,JFR
43221,BGQE,heliport,Qeqertaq Heliport,69.995861,-51.300917,69.0,,GL,GL-AV,Qeqertaq,PQT
32004,BGQQ,small_airport,Qaanaaq Airport,77.488602,-69.388702,51.0,,GL,GL-AV,Qaanaaq,NAQ
44058,BGSC,heliport,Ittoqqortoormiit Heliport,70.488229,-21.97168,238.0,,GL,GL-SE,Ittoqqortoormiit,OBY
115,BGSF,medium_airport,Kangerlussuaq Airport,67.010446,-50.715294,165.0,,GL,GL-QA,Kangerlussuaq,SFJ
44070,BGSI,heliport,Siorapaluk Heliport,77.786517,-70.638657,102.0,,GL,GL-AV,Siorapaluk,SRK
323783,BGSO,heliport,Saarloq Heliport,60.537778,-46.024722,,,GL,GL-KU,Saarloq,QOQ
31700,BGSS,medium_airport,Sisimiut Airport,66.951302,-53.729301,33.0,,GL,GL-QA,Sisimiut,JHS
43222,BGST,heliport,Saattut Heliport,70.811172,-51.63129,131.0,,GL,GL-AV,Saattut,SAE
44068,BGSV,heliport,Savissivik Heliport,76.018613,-65.117683,24.0,,GL,GL-AV,Savissivik,SVR
44075,BGTA,heliport,Tasiusaq Heliport,73.373055,-56.06028,181.0,,GL,GL-AV,Tasiusaq,TQA
116,BGTL,medium_airport,Thule Air Base,76.531197,-68.703201,251.0,,GL,GL-AV,Pituffik,THU
44076,BGTN,heliport,Tiniteqilaaq Heliport,65.892027,-37.783409,15.0,,GL,GL-SE,Tiniteqilaaq,TQI
31713,BGUK,small_airport,Upernavik Airport,72.790199,-56.1306,414.0,,GL,GL-AV,Upernavik,JUV
43225,BGUM,heliport,Uummannaq Heliport,70.680428,-52.11163,50.0,,GL,GL-AV,Uummannaq,UMD
31709,BGUQ,small_airport,Qaarsut Airport,70.7342,-52.696201,289.0,,GL,GL-AV,Uummannaq,JQA
43223,BGUT,heliport,Ukkusissat Heliport,71.049438,-51.890016,223.0,,GL,GL-AV,Ukkusissat,JUK
30705,BHL,small_airport,Bahía de los Ángeles Airport,28.9786,-113.560997,34.0,,MX,MX-BCN,Ensenada,BHL
302410,BHT,small_airport,Brighton Downs Airport,-23.3638888889,141.562777778,390.0,OC,AU,AU-QLD,,BHT
117,BIAR,medium_airport,Akureyri Airport,65.66000366210938,-18.07270050048828,6.0,EU,IS,IS-6,Akureyri,AEY
118,BIBD,small_airport,Bildudalur Airport,65.64129638671875,-23.546199798583984,18.0,EU,IS,IS-4,Bildudalur,BIU
30700,BIBF,small_airport,Borgarfjörður eystri Airport,65.51640319824219,-13.80500030517578,80.0,EU,IS,IS-7,Borgarfjörður eystri,BGJ
30759,BIBK,small_airport,Bakkafjörður Airport,66.02189636230469,-14.824399948120115,14.0,EU,IS,IS-6,Bakkafjörður,BJD
30771,BIBL,small_airport,Hjaltabakki Airport,65.6449966430664,-20.287500381469727,131.0,EU,IS,IS-5,Blönduós,BLO
30789,BIBR,small_airport,Búðardalur Airport,65.07530212402344,-21.80030059814453,131.0,EU,IS,IS-3,Búðardalur,BQD
30807,BIBV,small_airport,Breiðdalsvík Airport,64.790037,-14.043927,8.0,EU,IS,IS-7,Breiðdalsvík,BXV
30922,BIDV,small_airport,Djúpivogur Airport,64.642372,-14.277297,9.0,EU,IS,IS-7,Djúpivogur,DJU
119,BIEG,medium_airport,Egilsstaðir Airport,65.2833023071289,-14.401399612426758,76.0,EU,IS,IS-7,Egilsstaðir,EGS
31058,BIFF,small_airport,Fáskrúðsfjörður Airport,64.931456,-14.047957,15.0,EU,IS,IS-7,Fáskrúðsfjörður,FAS
31041,BIFM,small_airport,Fagurhólsmýri Airport,63.874698638916016,-16.64109992980957,56.0,EU,IS,IS-7,Fagurhólsmýri,FAG
31559,BIGF,small_airport,Grundarfjörður Airport,64.99140167236328,-23.22470092773437,17.0,EU,IS,IS-3,Grundarfjörður,GUU
31531,BIGJ,small_airport,Gjögur Airport,65.99530029296875,-21.32690048217773,83.0,EU,IS,IS-4,Gjögur,GJR
31549,BIGR,small_airport,Grímsey Airport,66.5458,-18.0173,66.0,EU,IS,IS-6,Grímsey,GRY
31656,BIHK,small_airport,Hólmavík Airport,65.70469665527344,-21.696399688720703,90.0,EU,IS,IS-4,Hólmavík,HVK
120,BIHN,medium_airport,Hornafjörður Airport,64.295601,-15.2272,24.0,EU,IS,IS-8,Höfn,HFN
30726,BIHT,small_airport,Holt Airport,66.0141804294,-23.4416913986,10.0,EU,IS,IS-4,Flateyri,FLI
121,BIHU,medium_airport,Húsavík Airport,65.952301,-17.426001,48.0,EU,IS,IS-6,Húsavík,HZK
31657,BIHV,small_airport,Krókstaðarmelar Airport,65.26640319824219,-20.846900939941406,164.0,EU,IS,IS-5,Hvammstangi,HVM
31603,BIID,small_airport,Ingjaldssanður Airport,66.05000305175781,-23.69610023498535,70.0,EU,IS,IS-4,Onundarfjörður,HLO
122,BIIS,medium_airport,Ísafjörður Airport,66.05809783935547,-23.135299682617188,8.0,EU,IS,IS-4,Ísafjörður,IFJ
123,BIKF,large_airport,Keflavik International Airport,63.985001,-22.6056,171.0,EU,IS,IS-2,Reykjavík,KEF
32121,BIKP,small_airport,Kópasker Airport,66.31079864501953,-16.466699600219727,20.0,EU,IS,IS-6,Kópasker,OPA
32246,BIKR,small_airport,Sauðárkrókur Airport,65.73169708249999,-19.5727996826,8.0,EU,IS,IS-5,Sauðárkrókur,SAK
32044,BINF,small_airport,Norðfjörður Airport,65.13189697265625,-13.746399879455566,13.0,EU,IS,IS-7,Norðfjörður,NOR
32096,BIOF,small_airport,Ólafsfjörður Airport,66.08329772949219,-18.66670036315918,32.0,EU,IS,IS-6,Ólafsfjörður,OFJ
124,BIPA,small_airport,Patreksfjörður Airport,65.555801,-23.965,11.0,EU,IS,IS-4,Patreksfjörður,PFJ
32207,BIRE,small_airport,Reykhólar Airport,65.45262908935547,-22.20611572265625,60.0,EU,IS,IS-4,Reykhólar,RHA
30741,BIRF,small_airport,Rif Airport,64.9113998413,-23.8230991364,18.0,EU,IS,IS-3,Rif,OLI
32205,BIRG,small_airport,Raufarhöfn Airport,66.40640258789062,-15.918299674987791,39.0,EU,IS,IS-6,Raufarhöfn,RFN
125,BIRK,medium_airport,Reykjavik Airport,64.1299972534,-21.9405994415,48.0,EU,IS,IS-1,Reykjavik,RKV
31973,BIRL,small_airport,Reykjahlíð Airport,65.65579986572266,-16.918100357055664,1030.0,EU,IS,IS-6,Myvatn,MVA
126,BISI,medium_airport,Siglufjörður Airport,66.137847,-18.908157,10.0,EU,IS,IS-6,Siglufjörður,SIJ
32415,BIST,small_airport,Stykkishólmur Airport,65.05809783935547,-22.7942008972168,42.0,EU,IS,IS-3,Stykkishólmur,SYK
32436,BITE,small_airport,Þingeyri Airport,65.87030029296875,-23.559999465942383,65.0,EU,IS,IS-4,Þingeyri,TEY
127,BITN,small_airport,Þórshöfn Airport,66.218498,-15.3356,65.0,EU,IS,IS-6,Þórshöfn,THO
128,BIVM,medium_airport,Vestmannaeyjar Airport,63.42430114746094,-20.27890014648437,326.0,EU,IS,IS-8,Vestmannaeyjar,VEY
32593,BIVO,small_airport,Vopnafjörður Airport,65.72059631347656,-14.850600242614746,16.0,EU,IS,IS-7,Vopnafjörður,VPN
300790,BJE,small_airport,Baleela Airport,11.1994444444,28.5230555556,1690.0,AF,SD,SD-13,Baleela Base Camp,BJE
300791,BJQ,small_airport,Bahja Airport,19.8730555556,56.0677777778,515.0,AS,OM,OM-WU,Bahja,BJQ
312172,BJT,seaplane_base,Bentota River Waterdrome,6.431,79.996,,AS,LK,LK-1,Bentota,BJT
4614,BKPR,medium_airport,Priština Adem Jashari International Airport,42.5728,21.035801,1789.0,EU,XK,XK-01,Prishtina,PRN
302041,BMH,small_airport,Bomai Airport,-6.37316666667,144.637,3300.0,OC,PG,PG-CPK,Bomai,BMH
28482,BMQ,small_airport,Bamburi Airport,-3.983363,39.730982,52.0,AF,KE,KE-300,Bamburi,BMQ
302044,BMZ,small_airport,Bamu Airport,-7.8485,143.2433,50.0,OC,PG,PG-WPD,Bamu,BMZ
16502,BNF,seaplane_base,Baranof Warm Springs Float and Seaplane Base,57.088799,-134.833146,0.0,,US,US-AK,Baranof,BNF
301975,BNM,small_airport,Bodinumu Airport,-9.10777777778,147.666722222,3700.0,OC,PG,PG-CPM,Bodinumu,BNM
302046,BNT,small_airport,Bundi Airport,-5.742222222220001,145.2275,4400.0,OC,PG,PG-MPM,Bundi,BNT
41591,BO-0001,small_airport,Rurenabaque Airport,-14.4279003143,-67.4968032837,676.0,SA,BO,BO-B,Rurenabaque,RBQ
41590,BO-BVL,small_airport,Baures Airport,-13.5833330154,-63.5833320618,470.0,SA,BO,BO-B,Baures,BVL
16503,BOF,heliport,Bolling Air Force Base,38.854049,-77.012046,20.0,,US,US-DC,Washington,BOF
16504,BOK,small_airport,Brookings Airport,42.0746,-124.290001,459.0,,US,US-OR,Brookings,BOK
301979,BOT,small_airport,Bosset Airport,-7.237257,141.1063222,80.0,OC,PG,PG-WPD,Bosset,BOT
312780,BOV,small_airport,Boang Airport,-3.3834,153.2812,85.0,OC,PG,PG-NIK,Boang Island,BOV
302402,BPF,small_airport,Batuna Aerodrome,-8.56202777778,158.119305556,24.0,OC,SB,SB-WE,Batuna Mission Station,BPF
16505,BQV,seaplane_base,Bartlett Cove Seaplane Base,58.4552001953,-135.884994507,0.0,,US,US-AK,Gustavus,BQV
333222,BR-0569,medium_airport,Glauber de Andrade Rocha Airport,-14.907885,-40.914804,2940.0,SA,BR,BR-BA,Vitória da Conquista,VDC
